,Member_number,Date,itemDescription,year,month,day,day_of_week,ItemId,Value,Value Discount,ItensAvail.,Age,Lifetime Cross Sell Itens,GMV Lifetime,Orders,Time since Last Order,Vendors Seen Last 4 Weeks
31650,1469,2014-08-28,saltysnack,2014,8,28,3,8797,"17,00","2,00",4,50,18,254,8,31,9
31651,3546,2014-09-09,bottledbeer,2014,9,9,1,4817,"5,00","0,00",6,39,17,212,19,9,14
31652,1752,2014-04-13,butter,2014,4,13,6,1941,"18,00","1,00",13,41,13,25,8,47,15
31653,2836,2014-10-20,butter,2014,10,20,0,1941,"18,00","1,00",13,56,7,85,11,75,9
31654,1244,2014-07-09,softcheese,2014,7,9,2,1308,"5,00","0,00",8,28,13,154,19,16,6
31655,4183,2014-11-20,saltysnack,2014,11,20,3,8797,"17,00","2,00",4,36,13,147,3,64,9
31656,1492,2014-05-11,whipped/sourcream,2014,5,11,6,8554,"12,00","2,00",14,50,1,166,23,40,8
31657,2255,2014-07-17,pastry,2014,7,17,3,1952,"12,00","1,00",3,22,2,154,12,58,14
31658,4525,2014-11-13,bottledbeer,2014,11,13,3,4817,"5,00","0,00",6,58,4,205,13,45,12
31659,2726,2014-09-17,buttermilk,2014,9,17,2,250,"9,00","2,00",8,18,12,33,24,19,3
31660,1686,2014-05-15,cannedbeer,2014,5,15,3,4344,"3,00","0,00",8,58,1,98,24,31,9
31661,3808,2014-05-03,othervegetables,2014,5,3,5,2738,"15,00","0,00",12,27,1,140,20,85,5
31662,3905,2014-06-10,rootvegetables,2014,6,10,1,7481,"10,00","0,00",15,36,3,152,14,71,11
31663,4523,2014-01-09,domesticeggs,2014,1,9,3,104,"6,00","0,00",3,26,8,26,12,67,10
31664,1770,2014-09-14,waffles,2014,9,14,6,4176,"10,00","2,00",6,47,12,114,21,42,10
31665,1609,2014-05-03,fruit/vegetablejuice,2014,5,3,5,5361,"9,00","2,00",15,38,3,123,21,54,2
31666,3678,2014-06-21,newspapers,2014,6,21,5,4998,"18,00","0,00",12,36,1,99,10,17,12
31667,4341,2014-03-29,othervegetables,2014,3,29,5,2738,"15,00","0,00",12,33,4,111,24,79,13
31668,2758,2014-05-18,soda,2014,5,18,6,9166,"8,00","1,00",13,18,8,183,11,67,14
31669,2867,2014-09-05,saltysnack,2014,9,5,4,8797,"17,00","2,00",4,20,5,197,5,83,9
31670,3329,2014-08-28,yogurt,2014,8,28,3,9399,"10,00","1,00",6,44,16,47,10,2,14
31671,2966,2014-11-26,longlifebakeryproduct,2014,11,26,2,2633,"12,00","1,00",13,52,1,193,25,40,14
31672,4345,2014-07-16,shoppingbags,2014,7,16,2,6796,"3,00","1,00",7,25,2,190,21,89,9
31673,2960,2014-10-27,fruit/vegetablejuice,2014,10,27,0,5361,"9,00","2,00",15,52,3,30,25,89,10
31674,1247,2014-08-06,candy,2014,8,6,2,2991,"6,00","2,00",7,54,14,221,15,71,9
31675,2770,2014-08-29,pipfruit,2014,8,29,4,4936,"17,00","1,00",11,52,3,169,4,71,13
31676,2914,2014-09-10,longlifebakeryproduct,2014,9,10,2,2633,"12,00","1,00",13,19,9,254,22,67,2
31677,3802,2014-08-06,chewinggum,2014,8,6,2,6781,"18,00","0,00",15,59,6,65,11,69,5
31678,2519,2014-04-15,domesticeggs,2014,4,15,1,104,"6,00","0,00",3,57,18,240,5,34,4
31679,3933,2014-12-07,shoppingbags,2014,12,7,6,6796,"3,00","1,00",7,35,14,226,13,21,1
31680,4291,2014-05-18,bottledwater,2014,5,18,6,1237,"12,00","0,00",7,60,18,223,23,77,8
31681,3998,2014-11-08,frozenvegetables,2014,11,8,5,8312,"17,00","0,00",4,32,11,123,18,13,14
31682,2395,2014-04-06,margarine,2014,4,6,6,5329,"12,00","2,00",6,49,4,87,22,28,15
31683,1602,2014-12-17,whipped/sourcream,2014,12,17,2,8554,"12,00","2,00",14,45,16,80,5,30,15
31684,1659,2014-01-01,frozenvegetables,2014,1,1,2,8312,"17,00","0,00",4,56,18,65,25,28,12
31685,3904,2014-09-24,newspapers,2014,9,24,2,4998,"18,00","0,00",12,19,7,234,6,69,11
31686,1493,2014-10-22,UHT-milk,2014,10,22,2,5706,"5,00","1,00",12,41,9,249,12,23,9
31687,1840,2014-07-10,brownbread,2014,7,10,3,198,"7,00","1,00",7,58,11,193,19,82,12
31688,4178,2014-05-10,domesticeggs,2014,5,10,5,104,"6,00","0,00",3,29,5,127,9,44,11
31689,2165,2014-10-27,oil,2014,10,27,0,6374,"7,00","0,00",7,54,8,146,14,30,2
31690,4618,2014-11-01,othervegetables,2014,11,1,5,2738,"15,00","0,00",12,47,9,85,6,6,2
31691,2093,2014-02-16,waffles,2014,2,16,6,4176,"10,00","2,00",6,57,18,223,12,39,4
31692,2215,2014-03-21,wholemilk,2014,3,21,4,5497,"4,00","2,00",9,33,16,53,2,39,16
31693,4779,2014-01-29,pipfruit,2014,1,29,2,4936,"17,00","1,00",11,47,7,41,21,12,4
31694,1939,2014-02-02,whipped/sourcream,2014,2,2,6,8554,"12,00","2,00",14,60,18,212,3,35,6
31695,4852,2014-11-02,citrusfruit,2014,11,2,6,9978,"12,00","0,00",13,28,13,96,1,67,4
31696,1173,2014-04-18,margarine,2014,4,18,4,5329,"12,00","2,00",6,24,17,175,5,67,12
31697,4232,2014-10-06,processedcheese,2014,10,6,0,2959,"14,00","0,00",12,39,10,218,15,3,2
31698,1870,2014-07-15,bakingpowder,2014,7,15,1,8868,"11,00","1,00",12,56,10,218,9,74,15
31699,2683,2014-04-04,candles,2014,4,4,4,1978,"11,00","1,00",5,20,18,105,2,80,14
31700,2837,2014-06-26,bottledwater,2014,6,26,3,1237,"12,00","0,00",7,24,14,130,18,31,7
31701,4364,2014-09-24,bakingpowder,2014,9,24,2,8868,"11,00","1,00",12,41,16,239,6,39,16
31702,1842,2014-03-11,buttermilk,2014,3,11,1,250,"9,00","2,00",8,22,18,48,14,90,13
31703,2036,2014-08-27,onions,2014,8,27,2,4002,"17,00","2,00",7,61,12,23,15,25,12
31704,1235,2014-06-14,bottledbeer,2014,6,14,5,4817,"5,00","0,00",6,27,17,109,7,63,1
31705,1935,2014-07-17,margarine,2014,7,17,3,5329,"12,00","2,00",6,53,5,101,21,55,2
31706,3480,2014-04-18,bottledwater,2014,4,18,4,1237,"12,00","0,00",7,61,12,127,18,88,15
31707,2881,2014-06-03,margarine,2014,6,3,1,5329,"12,00","2,00",6,45,8,97,14,47,15
31708,1237,2014-10-16,sugar,2014,10,16,3,2150,"12,00","0,00",12,19,9,64,5,54,8
31709,1755,2014-01-19,soda,2014,1,19,6,9166,"8,00","1,00",13,19,11,88,1,43,15
31710,4830,2014-12-23,dishcleaner,2014,12,23,1,2866,"12,00","1,00",4,46,18,193,24,61,7
31711,2162,2014-05-25,dogfood,2014,5,25,6,7532,"5,00","2,00",7,32,14,60,15,64,9
31712,1453,2014-11-21,margarine,2014,11,21,4,5329,"12,00","2,00",6,24,13,143,23,75,10
31713,2139,2014-04-13,soda,2014,4,13,6,9166,"8,00","1,00",13,39,17,32,20,16,9
31714,3987,2014-08-31,yogurt,2014,8,31,6,9399,"10,00","1,00",6,30,18,17,20,90,5
31715,3027,2014-10-14,berries,2014,10,14,1,168,"18,00","0,00",10,31,10,113,19,25,5
31716,1241,2014-11-01,specialtycheese,2014,11,1,5,7429,"12,00","2,00",12,33,4,42,9,67,1
31717,1018,2014-04-15,domesticeggs,2014,4,15,1,104,"6,00","0,00",3,24,1,171,13,71,12
31718,1390,2014-04-09,frozenmeals,2014,4,9,2,833,"9,00","1,00",12,58,12,164,18,25,16
31719,1646,2014-11-15,sparklingwine,2014,11,15,5,2604,"15,00","2,00",9,44,5,190,6,77,14
31720,1053,2014-10-12,wholemilk,2014,10,12,6,5497,"4,00","2,00",9,36,17,226,21,85,6
31721,1566,2014-06-28,curd,2014,6,28,5,1528,"17,00","0,00",5,42,17,243,8,28,5
31722,4390,2014-11-15,beverages,2014,11,15,5,9692,"8,00","1,00",7,19,15,18,6,21,3
31723,4779,2014-06-24,sauces,2014,6,24,1,6419,"3,00","1,00",9,47,7,41,21,12,4
31724,4294,2014-07-22,icecream,2014,7,22,1,3061,"2,00","1,00",3,52,18,126,5,4,9
31725,2939,2014-02-11,grapes,2014,2,11,1,7532,"16,00","2,00",11,34,15,57,21,70,4
31726,1465,2014-09-26,yogurt,2014,9,26,4,9399,"10,00","1,00",6,54,2,186,25,92,10
31727,1934,2014-06-14,rootvegetables,2014,6,14,5,7481,"10,00","0,00",15,47,14,35,21,56,3
31728,2946,2014-09-14,whipped/sourcream,2014,9,14,6,8554,"12,00","2,00",14,25,6,218,4,20,15
31729,3643,2014-09-26,pastry,2014,9,26,4,1952,"12,00","1,00",3,48,3,128,10,74,5
31730,3722,2014-01-08,wholemilk,2014,1,8,2,5497,"4,00","2,00",9,38,10,159,6,16,14
31731,4515,2014-04-16,tropicalfruit,2014,4,16,2,1376,"9,00","2,00",15,26,7,104,20,30,12
31732,4572,2014-06-27,rollproducts,2014,6,27,4,5584,"13,00","1,00",3,58,11,127,8,83,2
31733,4398,2014-08-17,saltysnack,2014,8,17,6,8797,"17,00","2,00",4,58,3,188,10,63,12
31734,3369,2014-01-24,rolls/buns,2014,1,24,4,6555,"17,00","1,00",11,35,10,187,19,76,14
31735,1738,2014-01-10,rolls/buns,2014,1,10,4,6555,"17,00","1,00",11,27,7,155,25,59,7
31736,1283,2014-05-22,bottledwater,2014,5,22,3,1237,"12,00","0,00",7,46,18,166,24,23,2
31737,1116,2014-09-27,soda,2014,9,27,5,9166,"8,00","1,00",13,33,9,245,20,28,16
31738,4136,2014-03-16,frozendessert,2014,3,16,6,7619,"3,00","1,00",13,35,6,190,5,71,13
31739,1066,2014-05-15,othervegetables,2014,5,15,3,2738,"15,00","0,00",12,45,14,214,13,30,16
31740,2234,2014-04-13,pastry,2014,4,13,6,1952,"12,00","1,00",3,24,1,83,7,72,1
31741,1509,2014-09-07,yogurt,2014,9,7,6,9399,"10,00","1,00",6,28,15,206,4,25,3
31742,4985,2014-05-31,dessert,2014,5,31,5,4713,"15,00","1,00",14,38,16,186,14,16,3
31743,4989,2014-11-08,butter,2014,11,8,5,1941,"18,00","1,00",13,20,5,102,16,20,16
31744,3482,2014-07-24,domesticeggs,2014,7,24,3,104,"6,00","0,00",3,52,1,211,13,14,2
31745,3220,2014-02-01,saltysnack,2014,2,1,5,8797,"17,00","2,00",4,26,18,191,13,12,9
31746,1594,2014-05-28,yogurt,2014,5,28,2,9399,"10,00","1,00",6,53,17,38,16,59,10
31747,4739,2014-04-12,soda,2014,4,12,5,9166,"8,00","1,00",13,26,11,190,3,61,14
31748,2107,2014-12-30,newspapers,2014,12,30,1,4998,"18,00","0,00",12,24,14,232,20,8,8
31749,2543,2014-11-18,soda,2014,11,18,1,9166,"8,00","1,00",13,58,6,115,17,63,5
31750,3652,2014-11-15,frozenvegetables,2014,11,15,5,8312,"17,00","0,00",4,20,1,69,12,81,13
31751,2164,2014-05-02,icecream,2014,5,2,4,3061,"2,00","1,00",3,60,3,125,17,65,8
31752,4420,2014-10-27,frozenpotatoproducts,2014,10,27,0,8252,"5,00","0,00",12,18,2,49,1,74,1
31753,1333,2014-07-15,bottledwater,2014,7,15,1,1237,"12,00","0,00",7,41,7,49,23,39,10
31754,1055,2014-05-08,whitewine,2014,5,8,3,1850,"3,00","0,00",4,37,9,205,20,17,16
31755,2792,2014-07-28,bottledbeer,2014,7,28,0,4817,"5,00","0,00",6,42,5,120,21,70,15
31756,2139,2014-10-02,margarine,2014,10,2,3,5329,"12,00","2,00",6,39,17,32,20,16,9
31757,4174,2014-10-18,rolls/buns,2014,10,18,5,6555,"17,00","1,00",11,56,17,130,6,49,4
31758,1073,2014-03-21,salt,2014,3,21,4,5801,"16,00","0,00",12,43,18,34,23,66,4
31759,3115,2014-07-18,shoppingbags,2014,7,18,4,6796,"3,00","1,00",7,53,15,102,10,31,9
31760,4243,2014-01-15,sugar,2014,1,15,2,2150,"12,00","0,00",12,45,17,86,10,39,14
31761,2515,2014-12-12,bottledbeer,2014,12,12,4,4817,"5,00","0,00",6,55,16,215,18,32,15
31762,4214,2014-10-07,domesticeggs,2014,10,7,1,104,"6,00","0,00",3,25,6,153,20,39,4
31763,4093,2014-08-09,herbs,2014,8,9,5,8792,"8,00","0,00",4,22,14,208,15,90,12
31764,1317,2014-05-19,rolls/buns,2014,5,19,0,6555,"17,00","1,00",11,42,18,15,9,36,13
31765,4061,2014-03-05,cannedbeer,2014,3,5,2,4344,"3,00","0,00",8,51,9,112,14,5,16
31766,1087,2014-11-12,berries,2014,11,12,2,168,"18,00","0,00",10,25,15,72,10,10,3
31767,4709,2014-09-03,rootvegetables,2014,9,3,2,7481,"10,00","0,00",15,21,3,203,14,49,15
31768,3670,2014-08-05,chocolate,2014,8,5,1,2937,"8,00","2,00",6,54,8,215,6,29,9
31769,3713,2014-01-22,rootvegetables,2014,1,22,2,7481,"10,00","0,00",15,18,11,18,22,6,5
31770,4897,2014-09-14,othervegetables,2014,9,14,6,2738,"15,00","0,00",12,34,3,113,5,76,9
31771,1361,2014-07-12,pastry,2014,7,12,5,1952,"12,00","1,00",3,44,3,29,17,13,10
31772,4939,2014-09-17,brownbread,2014,9,17,2,198,"7,00","1,00",7,56,10,232,8,85,2
31773,4150,2014-08-17,creamcheese,2014,8,17,6,1084,"15,00","0,00",11,48,1,209,1,42,4
31774,4368,2014-02-20,wholemilk,2014,2,20,3,5497,"4,00","2,00",9,51,6,143,4,92,3
31775,4933,2014-11-28,domesticeggs,2014,11,28,4,104,"6,00","0,00",3,49,17,236,21,68,14
31776,1160,2014-04-02,wholemilk,2014,4,2,2,5497,"4,00","2,00",9,21,3,182,14,64,2
31777,2330,2014-08-10,sugar,2014,8,10,6,2150,"12,00","0,00",12,54,11,33,19,67,6
31778,3945,2014-01-25,rolls/buns,2014,1,25,5,6555,"17,00","1,00",11,48,17,61,10,82,5
31779,1237,2014-01-25,hardcheese,2014,1,25,5,2800,"17,00","2,00",7,19,9,64,5,54,8
31780,4302,2014-11-26,misc.beverages,2014,11,26,2,986,"16,00","0,00",9,48,12,135,17,23,15
31781,4020,2014-01-12,frozenpotatoproducts,2014,1,12,6,8252,"5,00","0,00",12,50,15,75,15,76,9
31782,1084,2014-04-18,othervegetables,2014,4,18,4,2738,"15,00","0,00",12,41,9,186,8,40,1
31783,1047,2014-12-17,soda,2014,12,17,2,9166,"8,00","1,00",13,33,7,56,18,26,9
31784,1574,2014-04-03,newspapers,2014,4,3,3,4998,"18,00","0,00",12,36,17,196,22,11,14
31785,4074,2014-11-14,yogurt,2014,11,14,4,9399,"10,00","1,00",6,35,3,227,24,21,11
31786,1955,2014-06-22,cereals,2014,6,22,6,3276,"11,00","1,00",5,36,7,60,19,20,9
31787,1622,2014-06-24,saltysnack,2014,6,24,1,8797,"17,00","2,00",4,51,15,59,2,87,7
31788,1267,2014-05-15,wholemilk,2014,5,15,3,5497,"4,00","2,00",9,20,1,160,16,65,4
31789,3253,2014-06-26,whipped/sourcream,2014,6,26,3,8554,"12,00","2,00",14,34,14,42,15,10,4
31790,2332,2014-01-16,softcheese,2014,1,16,3,1308,"5,00","0,00",8,45,14,121,8,52,9
31791,3181,2014-04-25,bottledbeer,2014,4,25,4,4817,"5,00","0,00",6,46,17,205,9,89,7
31792,4374,2014-08-18,cream,2014,8,18,0,8071,"7,00","1,00",3,38,8,234,21,19,11
31793,4194,2014-12-25,fruit/vegetablejuice,2014,12,25,3,5361,"9,00","2,00",15,50,14,122,19,85,5
31794,4098,2014-12-09,soda,2014,12,9,1,9166,"8,00","1,00",13,37,5,148,15,91,7
31795,3808,2014-03-28,othervegetables,2014,3,28,4,2738,"15,00","0,00",12,27,1,140,20,85,5
31796,3014,2014-12-20,rootvegetables,2014,12,20,5,7481,"10,00","0,00",15,39,15,165,16,82,4
31797,1094,2014-11-03,brownbread,2014,11,3,0,198,"7,00","1,00",7,51,7,93,8,22,4
31798,4349,2014-01-29,hamburgermeat,2014,1,29,2,2853,"5,00","2,00",11,50,14,191,16,83,13
31799,1557,2014-10-12,chocolate,2014,10,12,6,2937,"8,00","2,00",6,32,6,62,9,20,11
31800,4213,2014-04-28,seasonalproducts,2014,4,28,0,7916,"2,00","2,00",13,52,11,231,4,7,4
31801,2559,2014-07-07,rolls/buns,2014,7,7,0,6555,"17,00","1,00",11,55,8,143,17,82,1
31802,1312,2014-12-13,butter,2014,12,13,5,1941,"18,00","1,00",13,46,2,136,8,36,15
31803,3426,2014-10-21,yogurt,2014,10,21,1,9399,"10,00","1,00",6,57,7,101,9,43,15
31804,1648,2014-10-31,wholemilk,2014,10,31,4,5497,"4,00","2,00",9,19,3,122,9,60,4
31805,2617,2014-11-16,rolls/buns,2014,11,16,6,6555,"17,00","1,00",11,47,16,32,21,27,12
31806,4297,2014-04-08,catfood,2014,4,8,1,2117,"15,00","0,00",12,31,17,239,6,84,11
31807,2406,2014-09-25,yogurt,2014,9,25,3,9399,"10,00","1,00",6,58,10,127,1,52,9
31808,3030,2014-11-19,packagedfruit/vegetables,2014,11,19,2,5634,"14,00","1,00",12,56,9,170,1,92,12
31809,2662,2014-03-08,pickledvegetables,2014,3,8,5,4810,"8,00","2,00",3,35,12,240,5,21,5
31810,3835,2014-04-25,seasonalproducts,2014,4,25,4,7916,"2,00","2,00",13,24,12,116,25,3,1
31811,4633,2014-02-13,specialtychocolate,2014,2,13,3,2822,"17,00","1,00",6,45,2,231,7,83,5
31812,3970,2014-02-11,processedcheese,2014,2,11,1,2959,"14,00","0,00",12,22,6,252,15,49,1
31813,1723,2014-02-09,sweetspreads,2014,2,9,6,7477,"6,00","0,00",13,42,14,140,11,18,13
31814,2893,2014-02-11,whitewine,2014,2,11,1,1850,"3,00","0,00",4,30,4,223,19,68,10
31815,4223,2014-06-15,newspapers,2014,6,15,6,4998,"18,00","0,00",12,59,10,226,6,17,14
31816,2221,2014-06-21,yogurt,2014,6,21,5,9399,"10,00","1,00",6,52,18,103,11,74,14
31817,1257,2014-05-19,creamcheese,2014,5,19,0,1084,"15,00","0,00",11,41,15,96,23,23,1
31818,3825,2014-01-27,shoppingbags,2014,1,27,0,6796,"3,00","1,00",7,18,3,167,5,54,6
31819,2613,2014-05-24,yogurt,2014,5,24,5,9399,"10,00","1,00",6,18,12,165,8,10,16
31820,3498,2014-01-07,rootvegetables,2014,1,7,1,7481,"10,00","0,00",15,32,1,163,20,24,10
31821,4258,2014-06-24,frozenmeals,2014,6,24,1,833,"9,00","1,00",12,55,7,139,15,37,2
31822,3081,2014-04-14,soda,2014,4,14,0,9166,"8,00","1,00",13,59,10,54,5,72,6
31823,3965,2014-10-16,domesticeggs,2014,10,16,3,104,"6,00","0,00",3,37,16,93,23,34,13
31824,4850,2014-03-26,pastry,2014,3,26,2,1952,"12,00","1,00",3,30,13,28,25,39,12
31825,3437,2014-04-25,cannedvegetables,2014,4,25,4,4130,"8,00","1,00",14,36,1,61,8,17,5
31826,1573,2014-04-20,butter,2014,4,20,6,1941,"18,00","1,00",13,29,18,29,17,78,16
31827,1169,2014-02-05,margarine,2014,2,5,2,5329,"12,00","2,00",6,56,9,131,10,76,7
31828,4987,2014-07-27,onions,2014,7,27,6,4002,"17,00","2,00",7,53,16,112,7,3,3
31829,3011,2014-08-16,saltysnack,2014,8,16,5,8797,"17,00","2,00",4,22,4,82,8,25,7
31830,2522,2014-05-26,soda,2014,5,26,0,9166,"8,00","1,00",13,34,12,33,3,25,14
31831,4801,2014-03-10,dishes,2014,3,10,0,431,"15,00","1,00",10,42,4,214,2,76,1
31832,1509,2014-05-28,domesticeggs,2014,5,28,2,104,"6,00","0,00",3,28,15,206,4,25,3
31833,1889,2014-01-11,soups,2014,1,11,5,2675,"6,00","2,00",3,56,12,214,24,2,12
31834,2450,2014-11-29,citrusfruit,2014,11,29,5,9978,"12,00","0,00",13,57,2,163,9,71,5
31835,1807,2014-08-20,popcorn,2014,8,20,2,113,"9,00","0,00",12,29,9,250,13,49,8
31836,4720,2014-08-14,oil,2014,8,14,3,6374,"7,00","0,00",7,62,8,124,14,14,8
31837,1310,2014-04-13,saltysnack,2014,4,13,6,8797,"17,00","2,00",4,43,12,183,2,21,16
31838,1339,2014-03-01,margarine,2014,3,1,5,5329,"12,00","2,00",6,26,13,45,8,21,6
31839,1256,2014-07-11,domesticeggs,2014,7,11,4,104,"6,00","0,00",3,48,3,219,15,67,11
31840,4601,2014-10-02,specialtychocolate,2014,10,2,3,2822,"17,00","1,00",6,55,14,249,24,47,2
31841,1800,2014-08-30,whitewine,2014,8,30,5,1850,"3,00","0,00",4,48,8,221,19,88,14
31842,4679,2014-01-23,potatoproducts,2014,1,23,3,7113,"7,00","1,00",4,23,4,102,6,80,9
31843,1650,2014-06-27,misc.beverages,2014,6,27,4,986,"16,00","0,00",9,49,7,15,9,91,8
31844,2360,2014-07-26,cannedbeer,2014,7,26,5,4344,"3,00","0,00",8,36,16,236,23,48,3
31845,2874,2015-09-09,othervegetables,2015,9,9,2,2738,"15,00","0,00",12,32,7,179,4,56,13
31846,3556,2015-09-30,shoppingbags,2015,9,30,2,6796,"3,00","1,00",7,31,17,218,20,26,13
31847,3255,2015-05-24,icecream,2015,5,24,6,3061,"2,00","1,00",3,31,11,84,20,10,8
31848,2521,2015-12-14,yogurt,2015,12,14,0,9399,"10,00","1,00",6,59,4,176,4,44,12
31849,3220,2015-10-14,misc.beverages,2015,10,14,2,986,"16,00","0,00",9,26,18,191,13,12,9
31850,1381,2015-06-03,saltysnack,2015,6,3,2,8797,"17,00","2,00",4,34,16,125,11,40,11
31851,4050,2015-06-07,flower(seeds),2015,6,7,6,9246,"6,00","1,00",7,34,4,230,25,1,11
31852,1872,2015-01-29,yogurt,2015,1,29,3,9399,"10,00","1,00",6,40,7,93,4,0,4
31853,4127,2015-11-04,domesticeggs,2015,11,4,2,104,"6,00","0,00",3,35,13,130,10,84,15
31854,2833,2015-08-14,othervegetables,2015,8,14,4,2738,"15,00","0,00",12,22,17,106,5,26,5
31855,2357,2015-09-23,creamcheese,2015,9,23,2,1084,"15,00","0,00",11,46,8,124,5,78,16
31856,2654,2015-03-03,catfood,2015,3,3,1,2117,"15,00","0,00",12,23,10,64,7,20,9
31857,4852,2015-04-28,fruit/vegetablejuice,2015,4,28,1,5361,"9,00","2,00",15,28,13,96,1,67,4
31858,2222,2015-07-21,newspapers,2015,7,21,1,4998,"18,00","0,00",12,40,14,172,16,19,10
31859,2340,2015-12-07,yogurt,2015,12,7,0,9399,"10,00","1,00",6,21,5,95,2,80,9
31860,1987,2015-10-15,domesticeggs,2015,10,15,3,104,"6,00","0,00",3,33,7,44,9,43,1
31861,3570,2015-02-09,bottledwater,2015,2,9,0,1237,"12,00","0,00",7,54,2,215,8,42,16
31862,1320,2015-01-19,cannedfruit,2015,1,19,0,293,"15,00","0,00",3,21,7,199,10,70,13
31863,2209,2015-07-20,tidbits,2015,7,20,0,2961,"6,00","1,00",9,21,13,42,15,59,10
31864,2500,2015-03-30,waffles,2015,3,30,0,4176,"10,00","2,00",6,60,2,30,24,35,2
31865,3315,2015-12-09,coffee,2015,12,9,2,5541,"8,00","1,00",14,32,15,126,9,53,3
31866,2548,2015-11-16,dentalcare,2015,11,16,0,4478,"4,00","0,00",11,29,13,78,3,68,1
31867,4473,2015-07-09,sparklingwine,2015,7,9,3,2604,"15,00","2,00",9,55,9,80,11,20,15
31868,2271,2015-06-16,bottledwater,2015,6,16,1,1237,"12,00","0,00",7,61,6,210,25,67,12
31869,4336,2015-10-10,snackproducts,2015,10,10,5,3295,"12,00","0,00",9,44,10,84,25,12,12
31870,2763,2015-01-02,cannedfish,2015,1,2,4,4721,"9,00","1,00",10,34,18,228,24,4,14
31871,2780,2015-11-10,othervegetables,2015,11,10,1,2738,"15,00","0,00",12,51,14,84,23,0,14
31872,2632,2015-01-16,fruit/vegetablejuice,2015,1,16,4,5361,"9,00","2,00",15,56,7,179,18,33,13
31873,2568,2015-08-20,frozenvegetables,2015,8,20,3,8312,"17,00","0,00",4,56,18,90,25,41,7
31874,1729,2015-07-23,waffles,2015,7,23,3,4176,"10,00","2,00",6,58,3,46,1,51,13
31875,3878,2015-07-28,pastry,2015,7,28,1,1952,"12,00","1,00",3,58,4,17,19,87,8
31876,1225,2015-03-26,othervegetables,2015,3,26,3,2738,"15,00","0,00",12,20,14,45,16,15,15
31877,1924,2015-11-17,packagedfruit/vegetables,2015,11,17,1,5634,"14,00","1,00",12,40,5,217,1,40,10
31878,4335,2015-10-06,napkins,2015,10,6,1,5025,"11,00","0,00",13,59,7,233,23,0,5
31879,3182,2015-12-03,curd,2015,12,3,3,1528,"17,00","0,00",5,41,10,65,9,87,6
31880,4303,2015-08-23,shoppingbags,2015,8,23,6,6796,"3,00","1,00",7,29,1,239,18,76,16
31881,3042,2015-02-10,bottledbeer,2015,2,10,1,4817,"5,00","0,00",6,44,14,47,22,88,12
31882,4493,2015-10-29,othervegetables,2015,10,29,3,2738,"15,00","0,00",12,50,9,106,6,80,15
31883,4194,2015-07-02,hygienearticles,2015,7,2,3,7796,"17,00","2,00",4,50,14,122,19,85,5
31884,3031,2015-12-18,soda,2015,12,18,4,9166,"8,00","1,00",13,21,5,237,9,90,7
31885,3891,2015-03-07,hardcheese,2015,3,7,5,2800,"17,00","2,00",7,43,14,204,14,86,7
31886,1062,2015-04-16,longlifebakeryproduct,2015,4,16,3,2633,"12,00","1,00",13,29,13,246,5,25,2
31887,2469,2015-03-23,wholemilk,2015,3,23,0,5497,"4,00","2,00",9,59,15,145,24,69,2
31888,3719,2015-03-09,misc.beverages,2015,3,9,0,986,"16,00","0,00",9,53,13,240,2,30,14
31889,3322,2015-11-02,bottledbeer,2015,11,2,0,4817,"5,00","0,00",6,34,16,198,24,87,2
31890,1336,2015-10-03,napkins,2015,10,3,5,5025,"11,00","0,00",13,28,17,102,12,85,14
31891,1067,2015-07-20,chocolate,2015,7,20,0,2937,"8,00","2,00",6,36,12,179,18,82,6
31892,1998,2015-05-15,chewinggum,2015,5,15,4,6781,"18,00","0,00",15,34,1,82,1,2,7
31893,1076,2015-10-14,coffee,2015,10,14,2,5541,"8,00","1,00",14,41,1,126,5,70,12
31894,1992,2015-02-08,whitebread,2015,2,8,6,8504,"12,00","2,00",8,28,5,152,18,54,10
31895,1261,2015-05-21,flour,2015,5,21,3,2309,"17,00","2,00",4,58,14,42,25,77,15
31896,4409,2015-01-15,icecream,2015,1,15,3,3061,"2,00","1,00",3,53,5,178,5,73,2
31897,3031,2015-08-30,bottledbeer,2015,8,30,6,4817,"5,00","0,00",6,21,5,237,9,90,7
31898,2129,2015-03-18,fruit/vegetablejuice,2015,3,18,2,5361,"9,00","2,00",15,53,9,121,11,15,11
31899,1684,2015-03-01,oil,2015,3,1,6,6374,"7,00","0,00",7,30,9,118,19,61,1
31900,4240,2015-09-18,brownbread,2015,9,18,4,198,"7,00","1,00",7,56,11,231,4,67,1
31901,2750,2015-09-14,onions,2015,9,14,0,4002,"17,00","2,00",7,19,11,79,22,25,11
31902,1379,2015-07-13,buttermilk,2015,7,13,0,250,"9,00","2,00",8,19,15,249,11,86,8
31903,4243,2015-08-22,specialtycheese,2015,8,22,5,7429,"12,00","2,00",12,45,17,86,10,39,14
31904,2469,2015-12-01,pasta,2015,12,1,1,2752,"12,00","1,00",13,59,15,145,24,69,2
31905,2346,2015-09-17,coffee,2015,9,17,3,5541,"8,00","1,00",14,41,3,201,23,78,15
31906,2366,2015-08-18,UHT-milk,2015,8,18,1,5706,"5,00","1,00",12,26,4,60,14,65,4
31907,2374,2015-06-23,wholemilk,2015,6,23,1,5497,"4,00","2,00",9,23,6,144,5,35,8
